indicator_id,country_id,year,value,magnitude,qualifier
EA.4T8.AG25T99.URB.M,BGD,2014,27.81384086608887,,
EA.4T8.AG25T99.URB.M,BGD,2015,30.00963020324707,,
EA.4T8.AG25T99.URB.M,BGD,2016,29.22649002075195,,
EA.4T8.AG25T99.URB.M,BGD,2017,29.82961082458496,,
EA.4T8.AG25T99.URB.M,BGD,2018,30.66913986206055,,
EA.4T8.AG25T99.URB.M,BGD,2019,31.39757919311523,,
EA.4T8.AG25T99.URB.M,BGD,2021,32.94486999511719,,
EA.5T8.AG25T99,BGD,2006,4.49761371440419,,
EA.5T8.AG25T99,BGD,2010,3.19463920272483,,
EA.5T8.AG25T99,BGD,2011,5.97435998916626,,
EA.5T8.AG25T99,BGD,2012,6.159520149230957,,
EA.5T8.AG25T99,BGD,2013,5.737840175628662,,
EA.5T8.AG25T99,BGD,2014,6.109059810638428,,
EA.5T8.AG25T99,BGD,2015,8.569760322570801,,
EA.5T8.AG25T99,BGD,2016,8.8502197265625,,
EA.5T8.AG25T99,BGD,2017,9.326959609985352,,
EA.5T8.AG25T99,BGD,2018,9.727390289306641,,
EA.5T8.AG25T99,BGD,2019,10.13761043548584,,
EA.5T8.AG25T99,BGD,2021,10.27044010162354,,
EA.5T8.AG25T99,BGD,2022,8.158181456290579,,
EA.5T8.AG25T99,BGD,2023,8.07693897617594,,
EA.5T8.AG25T99.F,BGD,2006,2.2097213309762,,
EA.5T8.AG25T99.F,BGD,2010,1.24675793053943,,
EA.5T8.AG25T99.F,BGD,2011,3.212650060653687,,
EA.5T8.AG25T99.F,BGD,2012,3.373409986495972,,
EA.5T8.AG25T99.F,BGD,2013,3.251009941101074,,
EA.5T8.AG25T99.F,BGD,2014,3.944730043411255,,
EA.5T8.AG25T99.F,BGD,2015,5.527929782867432,,
EA.5T8.AG25T99.F,BGD,2016,5.675519943237305,,
EA.5T8.AG25T99.F,BGD,2017,6.156400203704834,,
EA.5T8.AG25T99.F,BGD,2018,6.611730098724365,,
EA.5T8.AG25T99.F,BGD,2019,6.938479900360107,,
EA.5T8.AG25T99.F,BGD,2021,7.268430233001709,,
EA.5T8.AG25T99.F,BGD,2022,5.32270292729989,,
EA.5T8.AG25T99.F,BGD,2023,5.37688861572456,,
EA.5T8.AG25T99.F.LPIA,BGD,2006,.0917683324909634,,
EA.5T8.AG25T99.F.LPIA,BGD,2010,.154333550246022,,
EA.5T8.AG25T99.F.LPIA,BGD,2011,.1604299992322922,,
EA.5T8.AG25T99.F.LPIA,BGD,2012,.1510400027036667,,
EA.5T8.AG25T99.F.LPIA,BGD,2013,.1539800018072128,,
EA.5T8.AG25T99.F.LPIA,BGD,2014,.1747500002384186,,
EA.5T8.AG25T99.F.LPIA,BGD,2015,.1889099925756454,,
EA.5T8.AG25T99.F.LPIA,BGD,2016,.1817899942398071,,
EA.5T8.AG25T99.F.LPIA,BGD,2017,.1934199929237366,,
EA.5T8.AG25T99.F.LPIA,BGD,2018,.2002300024032593,,
EA.5T8.AG25T99.F.LPIA,BGD,2019,.2047100067138672,,
EA.5T8.AG25T99.F.LPIA,BGD,2021,.2278299927711487,,
EA.5T8.AG25T99.F.LPIA,BGD,2023,.276708203624064,,
EA.5T8.AG25T99.GPIA,BGD,2006,.327866330660572,,
EA.5T8.AG25T99.GPIA,BGD,2010,.244424415962856,,
EA.5T8.AG25T99.GPIA,BGD,2011,.3655300140380859,,
EA.5T8.AG25T99.GPIA,BGD,2012,.3745700120925903,,
EA.5T8.AG25T99.GPIA,BGD,2013,.3978500068187714,,
EA.5T8.AG25T99.GPIA,BGD,2014,.4747099876403809,,
EA.5T8.AG25T99.GPIA,BGD,2015,.4751699864864349,,
EA.5T8.AG25T99.GPIA,BGD,2016,.4733900129795074,,
EA.5T8.AG25T99.GPIA,BGD,2017,.4918600022792816,,
EA.5T8.AG25T99.GPIA,BGD,2018,.509440004825592,,
EA.5T8.AG25T99.GPIA,BGD,2019,.5163300037384033,,
EA.5T8.AG25T99.GPIA,BGD,2021,.5417500138282776,,
EA.5T8.AG25T99.GPIA,BGD,2022,.483386249067584,,
EA.5T8.AG25T99.GPIA,BGD,2023,.496619730605296,,
EA.5T8.AG25T99.LPIA,BGD,2006,.155653395525024,,
EA.5T8.AG25T99.LPIA,BGD,2010,.22713727430603,,
EA.5T8.AG25T99.LPIA,BGD,2011,.2335100024938583,,
EA.5T8.AG25T99.LPIA,BGD,2012,.2240899950265884,,
EA.5T8.AG25T99.LPIA,BGD,2013,.222900003194809,,
EA.5T8.AG25T99.LPIA,BGD,2014,.2273499965667725,,
EA.5T8.AG25T99.LPIA,BGD,2015,.24617999792099,,
EA.5T8.AG25T99.LPIA,BGD,2016,.2436400055885315,,
EA.5T8.AG25T99.LPIA,BGD,2017,.258870005607605,,
EA.5T8.AG25T99.LPIA,BGD,2018,.2612200081348419,,
EA.5T8.AG25T99.LPIA,BGD,2019,.269679993391037,,
EA.5T8.AG25T99.LPIA,BGD,2021,.2915799915790558,,
EA.5T8.AG25T99.LPIA,BGD,2023,.34946948000602,,
EA.5T8.AG25T99.M,BGD,2006,6.73970189779518,,
EA.5T8.AG25T99.M,BGD,2010,5.10079128399717,,
EA.5T8.AG25T99.M,BGD,2011,8.789030075073242,,
EA.5T8.AG25T99.M,BGD,2012,9.006019592285156,,
EA.5T8.AG25T99.M,BGD,2013,8.171339988708496,,
EA.5T8.AG25T99.M,BGD,2014,8.309860229492188,,
EA.5T8.AG25T99.M,BGD,2015,11.63352966308594,,
EA.5T8.AG25T99.M,BGD,2016,11.98902988433838,,
EA.5T8.AG25T99.M,BGD,2017,12.51644039154053,,
EA.5T8.AG25T99.M,BGD,2018,12.97842025756836,,
EA.5T8.AG25T99.M,BGD,2019,13.4381799697876,,
EA.5T8.AG25T99.M,BGD,2021,13.41652011871338,,
EA.5T8.AG25T99.M,BGD,2022,11.0112832906748,,
EA.5T8.AG25T99.M,BGD,2023,10.8269734051263,,
EA.5T8.AG25T99.M.LPIA,BGD,2006,.184703391665482,,
EA.5T8.AG25T99.M.LPIA,BGD,2010,.255544052600193,,
EA.5T8.AG25T99.M.LPIA,BGD,2011,.2683799862861633,,
EA.5T8.AG25T99.M.LPIA,BGD,2012,.2596000134944916,,
EA.5T8.AG25T99.M.LPIA,BGD,2013,.261599987745285,,
EA.5T8.AG25T99.M.LPIA,BGD,2014,.2609300017356873,,
EA.5T8.AG25T99.M.LPIA,BGD,2015,.2788999974727631,,
EA.5T8.AG25T99.M.LPIA,BGD,2016,.2806800007820129,,
EA.5T8.AG25T99.M.LPIA,BGD,2017,.298770010471344,,
EA.5T8.AG25T99.M.LPIA,BGD,2018,.3001900017261505,,
EA.5T8.AG25T99.M.LPIA,BGD,2019,.3115400075912476,,
EA.5T8.AG25T99.M.LPIA,BGD,2021,.3348099887371063,,
EA.5T8.AG25T99.M.LPIA,BGD,2023,.396012895257135,,
EA.5T8.AG25T99.NATIVE,BGD,2017,5.78445159221281,,
EA.5T8.AG25T99.NATIVE.F,BGD,2017,3.34534229906468,,
EA.5T8.AG25T99.NATIVE.GPIA,BGD,2017,.40519659915826,,
EA.5T8.AG25T99.NATIVE.M,BGD,2017,8.256096684952871,,
EA.5T8.AG25T99.RUR,BGD,2006,1.92383288688824,,
EA.5T8.AG25T99.RUR,BGD,2010,1.7811026372041,,
EA.5T8.AG25T99.RUR,BGD,2011,2.632550001144409,,
EA.5T8.AG25T99.RUR,BGD,2012,2.635309934616089,,
EA.5T8.AG25T99.RUR,BGD,2013,3.173010110855103,,
EA.5T8.AG25T99.RUR,BGD,2014,3.405889987945557,,
EA.5T8.AG25T99.RUR,BGD,2015,3.79463005065918,,
EA.5T8.AG25T99.RUR,BGD,2016,3.660939931869507,,
EA.5T8.AG25T99.RUR,BGD,2017,4.056509971618652,,
EA.5T8.AG25T99.RUR,BGD,2018,4.228509902954102,,
EA.5T8.AG25T99.RUR,BGD,2019,4.522190093994141,,
EA.5T8.AG25T99.RUR,BGD,2021,4.884510040283203,,
EA.5T8.AG25T99.RUR,BGD,2023,5.19277990402839,,
EA.5T8.AG25T99.RUR.F,BGD,2006,.653160263946439,,
EA.5T8.AG25T99.RUR.F,BGD,2010,.556731011150571,,
EA.5T8.AG25T99.RUR.F,BGD,2011,1.071740031242371,,
EA.5T8.AG25T99.RUR.F,BGD,2012,1.073050022125244,,
EA.5T8.AG25T99.RUR.F,BGD,2013,1.452900052070618,,
EA.5T8.AG25T99.RUR.F,BGD,2014,1.896239995956421,,
EA.5T8.AG25T99.RUR.F,BGD,2015,2.011240005493164,,
EA.5T8.AG25T99.RUR.F,BGD,2016,1.879580020904541,,
EA.5T8.AG25T99.RUR.F,BGD,2017,2.146749973297119,,
EA.5T8.AG25T99.RUR.F,BGD,2018,2.346950054168701,,
EA.5T8.AG25T99.RUR.F,BGD,2019,2.512779951095581,,
EA.5T8.AG25T99.RUR.F,BGD,2021,2.881050109863281,,
EA.5T8.AG25T99.RUR.F,BGD,2023,3.03772188168217,,
EA.5T8.AG25T99.RUR.GPIA,BGD,2006,.204860960845579,,
EA.5T8.AG25T99.RUR.GPIA,BGD,2010,.185501112022322,,
EA.5T8.AG25T99.RUR.GPIA,BGD,2011,.2521899938583374,,
EA.5T8.AG25T99.RUR.GPIA,BGD,2012,.2520700097084045,,
EA.5T8.AG25T99.RUR.GPIA,BGD,2013,.2974100112915039,,
EA.5T8.AG25T99.RUR.GPIA,BGD,2014,.3822700083255768,,
EA.5T8.AG25T99.RUR.GPIA,BGD,2015,.3582600057125092,,
EA.5T8.AG25T99.RUR.GPIA,BGD,2016,.3433699905872345,,
EA.5T8.AG25T99.RUR.GPIA,BGD,2017,.3566100001335144,,
EA.5T8.AG25T99.RUR.GPIA,BGD,2018,.3768199980258942,,
EA.5T8.AG25T99.RUR.GPIA,BGD,2019,.3786700069904327,,
EA.5T8.AG25T99.RUR.GPIA,BGD,2021,.410400003194809,,
EA.5T8.AG25T99.RUR.GPIA,BGD,2023,.409875810628886,,
EA.5T8.AG25T99.RUR.M,BGD,2006,3.18831006771846,,
EA.5T8.AG25T99.RUR.M,BGD,2010,3.00122735158362,,
EA.5T8.AG25T99.RUR.M,BGD,2011,4.249760150909424,,
EA.5T8.AG25T99.RUR.M,BGD,2012,4.257009983062744,,
EA.5T8.AG25T99.RUR.M,BGD,2013,4.885119915008545,,
EA.5T8.AG25T99.RUR.M,BGD,2014,4.960400104522705,,
EA.5T8.AG25T99.RUR.M,BGD,2015,5.613840103149414,,
EA.5T8.AG25T99.RUR.M,BGD,2016,5.473889827728271,,
EA.5T8.AG25T99.RUR.M,BGD,2017,6.019969940185547,,
EA.5T8.AG25T99.RUR.M,BGD,2018,6.228330135345459,,
EA.5T8.AG25T99.RUR.M,BGD,2019,6.635869979858398,,
EA.5T8.AG25T99.RUR.M,BGD,2021,7.02016019821167,,
EA.5T8.AG25T99.RUR.M,BGD,2023,7.41132265654148,,
EA.5T8.AG25T99.URB,BGD,2006,12.3597232196515,,
EA.5T8.AG25T99.URB,BGD,2010,7.84152509818515,,
EA.5T8.AG25T99.URB,BGD,2011,11.27398014068604,,
EA.5T8.AG25T99.URB,BGD,2012,11.76029014587402,,
EA.5T8.AG25T99.URB,BGD,2013,14.23495960235596,,
EA.5T8.AG25T99.URB,BGD,2014,14.98087978363037,,
EA.5T8.AG25T99.URB,BGD,2015,15.41390991210938,,
EA.5T8.AG25T99.URB,BGD,2016,15.02589988708496,,
EA.5T8.AG25T99.URB,BGD,2017,15.66977024078369,,
EA.5T8.AG25T99.URB,BGD,2018,16.18762016296387,,
EA.5T8.AG25T99.URB,BGD,2019,16.76865005493164,,
EA.5T8.AG25T99.URB,BGD,2021,16.75184059143066,,
EA.5T8.AG25T99.URB,BGD,2023,14.8590369148657,,
EA.5T8.AG25T99.URB.F,BGD,2006,7.11749081864113,,
EA.5T8.AG25T99.URB.F,BGD,2010,3.60732329595923,,
EA.5T8.AG25T99.URB.F,BGD,2011,6.680490016937256,,
EA.5T8.AG25T99.URB.F,BGD,2012,7.104559898376465,,
EA.5T8.AG25T99.URB.F,BGD,2013,9.435469627380371,,
EA.5T8.AG25T99.URB.F,BGD,2014,10.85111999511719,,
EA.5T8.AG25T99.URB.F,BGD,2015,10.64671993255615,,
EA.5T8.AG25T99.URB.F,BGD,2016,10.33955001831055,,
EA.5T8.AG25T99.URB.F,BGD,2017,11.0988597869873,,
EA.5T8.AG25T99.URB.F,BGD,2018,11.72138023376465,,
EA.5T8.AG25T99.URB.F,BGD,2019,12.27451992034912,,
EA.5T8.AG25T99.URB.F,BGD,2021,12.64579963684082,,
EA.5T8.AG25T99.URB.F,BGD,2023,10.9780694677531,,
EA.5T8.AG25T99.URB.GPIA,BGD,2006,.412326488462172,,
EA.5T8.AG25T99.URB.GPIA,BGD,2010,.307151010603078,,
EA.5T8.AG25T99.URB.GPIA,BGD,2011,.421889990568161,,
EA.5T8.AG25T99.URB.GPIA,BGD,2012,.4332500100135803,,
EA.5T8.AG25T99.URB.GPIA,BGD,2013,.5052700042724609,,
EA.5T8.AG25T99.URB.GPIA,BGD,2014,.5708000063896179,,
EA.5T8.AG25T99.URB.GPIA,BGD,2015,.5289300084114075,,
EA.5T8.AG25T99.URB.GPIA,BGD,2016,.5301700234413147,,
EA.5T8.AG25T99.URB.GPIA,BGD,2017,.5508400201797485,,
EA.5T8.AG25T99.URB.GPIA,BGD,2018,.5649399757385254,,
EA.5T8.AG25T99.URB.GPIA,BGD,2019,.576259970664978,,
EA.5T8.AG25T99.URB.GPIA,BGD,2021,.6031100153923035,,
EA.5T8.AG25T99.URB.GPIA,BGD,2023,.586596654299172,,
EA.5T8.AG25T99.URB.M,BGD,2006,17.2617840905316,,
EA.5T8.AG25T99.URB.M,BGD,2010,11.7444617514896,,
EA.5T8.AG25T99.URB.M,BGD,2011,15.83467960357666,,
EA.5T8.AG25T99.URB.M,BGD,2012,16.39834976196289,,
EA.5T8.AG25T99.URB.M,BGD,2013,18.67394065856934,,
EA.5T8.AG25T99.URB.M,BGD,2014,19.01045989990234,,
EA.5T8.AG25T99.URB.M,BGD,2015,20.12879943847656,,
EA.5T8.AG25T99.URB.M,BGD,2016,19.5023307800293,,
EA.5T8.AG25T99.URB.M,BGD,2017,20.1489200592041,,
EA.5T8.AG25T99.URB.M,BGD,2018,20.74814033508301,,
EA.5T8.AG25T99.URB.M,BGD,2019,21.30047035217285,,
EA.5T8.AG25T99.URB.M,BGD,2021,20.96776962280273,,
EA.5T8.AG25T99.URB.M,BGD,2023,18.7148518275629,,
EA.6T8.AG25T99,BGD,2011,5.693860054016113,,
EA.6T8.AG25T99,BGD,2012,5.870419979095459,,
EA.6T8.AG25T99,BGD,2013,5.502319812774658,,
EA.6T8.AG25T99,BGD,2014,5.852139949798584,,
EA.6T8.AG25T99,BGD,2015,8.237139701843262,,
EA.6T8.AG25T99,BGD,2016,8.509599685668945,,
EA.6T8.AG25T99,BGD,2017,8.976880073547363,,
EA.6T8.AG25T99,BGD,2018,9.361740112304688,,
EA.6T8.AG25T99,BGD,2019,9.760549545288086,,
EA.6T8.AG25T99,BGD,2021,9.787690162658691,,
EA.6T8.AG25T99,BGD,2022,7.5711943437389,,
EA.6T8.AG25T99,BGD,2023,7.50281362321943,,
EA.6T8.AG25T99.F,BGD,2011,3.05580997467041,,
EA.6T8.AG25T99.F,BGD,2012,3.209140062332153,,
EA.6T8.AG25T99.F,BGD,2013,3.115230083465576,,
EA.6T8.AG25T99.F,BGD,2014,3.76830005645752,,
EA.6T8.AG25T99.F,BGD,2015,5.304870128631592,,
EA.6T8.AG25T99.F,BGD,2016,5.450230121612549,,
EA.6T8.AG25T99.F,BGD,2017,5.916200160980225,,
EA.6T8.AG25T99.F,BGD,2018,6.352620124816895,,
EA.6T8.AG25T99.F,BGD,2019,6.671770095825195,,
EA.6T8.AG25T99.F,BGD,2021,6.922830104827881,,
EA.6T8.AG25T99.F,BGD,2022,5.07569651312588,,
EA.6T8.AG25T99.F,BGD,2023,5.10495599801881,,
EA.6T8.AG25T99.F.LPIA,BGD,2011,.1590500026941299,,
EA.6T8.AG25T99.F.LPIA,BGD,2012,.1494500041007996,,
EA.6T8.AG25T99.F.LPIA,BGD,2013,.1520799994468689,,
EA.6T8.AG25T99.F.LPIA,BGD,2014,.1723500043153763,,
EA.6T8.AG25T99.F.LPIA,BGD,2015,.1868000030517578,,
EA.6T8.AG25T99.F.LPIA,BGD,2016,.1798299998044968,,
EA.6T8.AG25T99.F.LPIA,BGD,2017,.191550001502037,,
EA.6T8.AG25T99.F.LPIA,BGD,2018,.1981299966573715,,
EA.6T8.AG25T99.F.LPIA,BGD,2019,.2027300000190735,,
EA.6T8.AG25T99.F.LPIA,BGD,2021,.2261400073766708,,
EA.6T8.AG25T99.F.LPIA,BGD,2023,.279143656111768,,
EA.6T8.AG25T99.GPIA,BGD,2011,.364549994468689,,
EA.6T8.AG25T99.GPIA,BGD,2012,.3736200034618378,,
EA.6T8.AG25T99.GPIA,BGD,2013,.3974399864673615,,
EA.6T8.AG25T99.GPIA,BGD,2014,.4727500081062317,,
EA.6T8.AG25T99.GPIA,BGD,2015,.474049985408783,,
EA.6T8.AG25T99.GPIA,BGD,2016,.4725199937820435,,
EA.6T8.AG25T99.GPIA,BGD,2017,.4907299876213074,,
EA.6T8.AG25T99.GPIA,BGD,2018,.5081400275230408,,
EA.6T8.AG25T99.GPIA,BGD,2019,.5152999758720398,,
EA.6T8.AG25T99.GPIA,BGD,2021,.5412700176239014,,
EA.6T8.AG25T99.GPIA,BGD,2022,.50343132484662,,
EA.6T8.AG25T99.GPIA,BGD,2023,.513314103200684,,
EA.6T8.AG25T99.LPIA,BGD,2011,.2316299974918365,,
EA.6T8.AG25T99.LPIA,BGD,2012,.2221000045537949,,
EA.6T8.AG25T99.LPIA,BGD,2013,.2203799933195114,,
EA.6T8.AG25T99.LPIA,BGD,2014,.2245399951934814,,
EA.6T8.AG25T99.LPIA,BGD,2015,.2435699999332428,,
EA.6T8.AG25T99.LPIA,BGD,2016,.2409899979829788,,
EA.6T8.AG25T99.LPIA,BGD,2017,.2564400136470795,,
EA.6T8.AG25T99.LPIA,BGD,2018,.2585499882698059,,
EA.6T8.AG25T99.LPIA,BGD,2019,.2670800089836121,,
EA.6T8.AG25T99.LPIA,BGD,2021,.2896299958229065,,
EA.6T8.AG25T99.LPIA,BGD,2023,.349157493406605,,
EA.6T8.AG25T99.M,BGD,2011,8.382499694824219,,
EA.6T8.AG25T99.M,BGD,2012,8.589389801025391,,
EA.6T8.AG25T99.M,BGD,2013,7.838220119476318,,
EA.6T8.AG25T99.M,BGD,2014,7.97107982635498,,
EA.6T8.AG25T99.M,BGD,2015,11.19056034088135,,
EA.6T8.AG25T99.M,BGD,2016,11.53439044952393,,
EA.6T8.AG25T99.M,BGD,2017,12.05580997467041,,
EA.6T8.AG25T99.M,BGD,2018,12.50160980224609,,
EA.6T8.AG25T99.M,BGD,2019,12.94727993011475,,
EA.6T8.AG25T99.M,BGD,2021,12.79002952575684,,
EA.6T8.AG25T99.M,BGD,2022,10.0822024030234,,
EA.6T8.AG25T99.M,BGD,2023,9.945092032710001,,
EA.6T8.AG25T99.M.LPIA,BGD,2011,.2661699950695038,,
EA.6T8.AG25T99.M.LPIA,BGD,2012,.2573199868202209,,
EA.6T8.AG25T99.M.LPIA,BGD,2013,.2586599886417389,,
EA.6T8.AG25T99.M.LPIA,BGD,2014,.2577300071716309,,
EA.6T8.AG25T99.M.LPIA,BGD,2015,.2759099900722504,,
EA.6T8.AG25T99.M.LPIA,BGD,2016,.2775300145149231,,
EA.6T8.AG25T99.M.LPIA,BGD,2017,.2958900034427643,,
EA.6T8.AG25T99.M.LPIA,BGD,2018,.2970499992370605,,
EA.6T8.AG25T99.M.LPIA,BGD,2019,.3084399998188019,,
EA.6T8.AG25T99.M.LPIA,BGD,2021,.3326300084590912,,
EA.6T8.AG25T99.M.LPIA,BGD,2023,.395156829537394,,
EA.6T8.AG25T99.NATIVE,BGD,2013,5.50399761354751,,
EA.6T8.AG25T99.NATIVE,BGD,2017,5.13853227817105,,
EA.6T8.AG25T99.NATIVE.F,BGD,2013,3.00763127879586,,
EA.6T8.AG25T99.NATIVE.F,BGD,2017,2.99872382458693,,
EA.6T8.AG25T99.NATIVE.GPIA,BGD,2013,.373077672956479,,
EA.6T8.AG25T99.NATIVE.GPIA,BGD,2017,.410397070241483,,
EA.6T8.AG25T99.NATIVE.M,BGD,2013,8.06167588363485,,
EA.6T8.AG25T99.NATIVE.M,BGD,2017,7.3068840935498,,
EA.6T8.AG25T99.NONNATIVE,BGD,2017,7.335698294575,,
EA.6T8.AG25T99.NONNATIVE.M,BGD,2017,9.88722326838745,,
EA.6T8.AG25T99.NPIA,BGD,2017,1.29951695505645,,
EA.6T8.AG25T99.RUR,BGD,2011,2.494199991226196,,
EA.6T8.AG25T99.RUR,BGD,2012,2.495179891586304,,
EA.6T8.AG25T99.RUR,BGD,2013,3.022850036621094,,
EA.6T8.AG25T99.RUR,BGD,2014,3.2394700050354,,
EA.6T8.AG25T99.RUR,BGD,2015,3.618669986724854,,
EA.6T8.AG25T99.RUR,BGD,2016,3.490240097045898,,
EA.6T8.AG25T99.RUR,BGD,2017,3.876149892807007,,
EA.6T8.AG25T99.RUR,BGD,2018,4.037660121917725,,
EA.6T8.AG25T99.RUR,BGD,2019,4.322020053863525,,
EA.6T8.AG25T99.RUR,BGD,2021,4.631869792938232,,
EA.6T8.AG25T99.RUR,BGD,2023,4.82130173953877,,
EA.6T8.AG25T99.RUR.F,BGD,2011,1.012459993362427,,
EA.6T8.AG25T99.RUR.F,BGD,2012,1.012189984321594,,
EA.6T8.AG25T99.RUR.F,BGD,2013,1.380929946899414,,
EA.6T8.AG25T99.RUR.F,BGD,2014,1.795699954032898,,
EA.6T8.AG25T99.RUR.F,BGD,2015,1.913159966468811,,
EA.6T8.AG25T99.RUR.F,BGD,2016,1.789029955863953,,
EA.6T8.AG25T99.RUR.F,BGD,2017,2.046839952468872,,
EA.6T8.AG25T99.RUR.F,BGD,2018,2.235850095748901,,
EA.6T8.AG25T99.RUR.F,BGD,2019,2.397340059280396,,
EA.6T8.AG25T99.RUR.F,BGD,2021,2.728179931640625,,
EA.6T8.AG25T99.RUR.F,BGD,2023,2.89930575774187,,
EA.6T8.AG25T99.RUR.GPIA,BGD,2011,.2512600123882294,,
EA.6T8.AG25T99.RUR.GPIA,BGD,2012,.2508800029754639,,
EA.6T8.AG25T99.RUR.GPIA,BGD,2013,.2965199947357178,,
EA.6T8.AG25T99.RUR.GPIA,BGD,2014,.3799499869346619,,
EA.6T8.AG25T99.RUR.GPIA,BGD,2015,.3570399880409241,,
EA.6T8.AG25T99.RUR.GPIA,BGD,2016,.3426199853420258,,
EA.6T8.AG25T99.RUR.GPIA,BGD,2017,.3555499911308289,,
EA.6T8.AG25T99.RUR.GPIA,BGD,2018,.3756000101566315,,
EA.6T8.AG25T99.RUR.GPIA,BGD,2019,.3777399957180023,,
EA.6T8.AG25T99.RUR.GPIA,BGD,2021,.4095700085163116,,
EA.6T8.AG25T99.RUR.GPIA,BGD,2023,.426371052516033,,
EA.6T8.AG25T99.RUR.M,BGD,2011,4.02947998046875,,
EA.6T8.AG25T99.RUR.M,BGD,2012,4.034589767456055,,
EA.6T8.AG25T99.RUR.M,BGD,2013,4.657129764556885,,
EA.6T8.AG25T99.RUR.M,BGD,2014,4.72613000869751,,
EA.6T8.AG25T99.RUR.M,BGD,2015,5.358449935913086,,
EA.6T8.AG25T99.RUR.M,BGD,2016,5.221610069274902,,
EA.6T8.AG25T99.RUR.M,BGD,2017,5.756889820098877,,
EA.6T8.AG25T99.RUR.M,BGD,2018,5.952720165252686,,
EA.6T8.AG25T99.RUR.M,BGD,2019,6.346580028533936,,
EA.6T8.AG25T99.RUR.M,BGD,2021,6.661159992218018,,
EA.6T8.AG25T99.RUR.M,BGD,2023,6.79995919195956,,
EA.6T8.AG25T99.URB,BGD,2011,10.76805019378662,,
EA.6T8.AG25T99.URB,BGD,2012,11.23445987701416,,
EA.6T8.AG25T99.URB,BGD,2013,13.71667957305908,,
EA.6T8.AG25T99.URB,BGD,2014,14.42693042755127,,
EA.6T8.AG25T99.URB,BGD,2015,14.85673999786377,,
EA.6T8.AG25T99.URB,BGD,2016,14.48307037353516,,
EA.6T8.AG25T99.URB,BGD,2017,15.11542987823486,,
EA.6T8.AG25T99.URB,BGD,2018,15.6166296005249,,
EA.6T8.AG25T99.URB,BGD,2019,16.18269920349121,,
EA.6T8.AG25T99.URB,BGD,2021,15.99217987060547,,
EA.6T8.AG25T99.URB,BGD,2023,13.8083868471475,,
EA.6T8.AG25T99.URB.F,BGD,2011,6.365630149841309,,
EA.6T8.AG25T99.URB.F,BGD,2012,6.772570133209229,,
EA.6T8.AG25T99.URB.F,BGD,2013,9.080249786376953,,
EA.6T8.AG25T99.URB.F,BGD,2014,10.41878986358643,,
EA.6T8.AG25T99.URB.F,BGD,2015,10.24174976348877,,
EA.6T8.AG25T99.URB.F,BGD,2016,9.948710441589355,,
EA.6T8.AG25T99.URB.F,BGD,2017,10.68575000762939,,
EA.6T8.AG25T99.URB.F,BGD,2018,11.28495025634766,,
EA.6T8.AG25T99.URB.F,BGD,2019,11.82540988922119,,
EA.6T8.AG25T99.URB.F,BGD,2021,12.06398010253906,,
EA.6T8.AG25T99.URB.F,BGD,2023,10.3864289739796,,
EA.6T8.AG25T99.URB.GPIA,BGD,2011,.4204800128936768,,
EA.6T8.AG25T99.URB.GPIA,BGD,2012,.4319399893283844,,
EA.6T8.AG25T99.URB.GPIA,BGD,2013,.5043200254440308,,
EA.6T8.AG25T99.URB.GPIA,BGD,2014,.5681599974632263,,
EA.6T8.AG25T99.URB.GPIA,BGD,2015,.5273500084877014,,
EA.6T8.AG25T99.URB.GPIA,BGD,2016,.5287799835205078,,
EA.6T8.AG25T99.URB.GPIA,BGD,2017,.5492200255393982,,
EA.6T8.AG25T99.URB.GPIA,BGD,2018,.5631300210952759,,
EA.6T8.AG25T99.URB.GPIA,BGD,2019,.5746999979019165,,
EA.6T8.AG25T99.URB.GPIA,BGD,2021,.602429986000061,,
EA.6T8.AG25T99.URB.GPIA,BGD,2023,.603572496203521,,
EA.6T8.AG25T99.URB.M,BGD,2011,15.13903999328613,,
EA.6T8.AG25T99.URB.M,BGD,2012,15.67940998077393,,
EA.6T8.AG25T99.URB.M,BGD,2013,18.00485992431641,,
EA.6T8.AG25T99.URB.M,BGD,2014,18.33785057067871,,
EA.6T8.AG25T99.URB.M,BGD,2015,19.42108917236328,,
EA.6T8.AG25T99.URB.M,BGD,2016,18.8143196105957,,
EA.6T8.AG25T99.URB.M,BGD,2017,19.45619964599609,,
EA.6T8.AG25T99.URB.M,BGD,2018,20.03976058959961,,
EA.6T8.AG25T99.URB.M,BGD,2019,20.57653999328613,,
EA.6T8.AG25T99.URB.M,BGD,2021,20.02548980712891,,
EA.6T8.AG25T99.URB.M,BGD,2023,17.2082542516605,,
EA.7T8.AG25T99,BGD,2011,1.681699991226196,,
EA.7T8.AG25T99,BGD,2012,1.725659966468811,,
EA.7T8.AG25T99,BGD,2013,1.966709971427917,,
EA.7T8.AG25T99,BGD,2014,2.058219909667969,,
EA.7T8.AG25T99,BGD,2015,3.325939893722534,,
EA.7T8.AG25T99,BGD,2016,3.481189966201782,,
EA.7T8.AG25T99,BGD,2017,3.792439937591553,,
EA.7T8.AG25T99,BGD,2018,4.017970085144043,,
EA.7T8.AG25T99,BGD,2019,4.261950016021729,,
EA.7T8.AG25T99,BGD,2021,3.373990058898926,,
EA.7T8.AG25T99,BGD,2022,3.68879850585004,,
EA.7T8.AG25T99,BGD,2023,3.61166141799667,,
